id,order_id,product_id
165948,114306,12736
150651,103783,12736
36702,25221,8187
103978,71365,8202
173386,119416,8143
98624,67688,8143
103748,71207,8202
122015,83893,8202
173913,119767,8202
19393,13383,8143
119787,82316,8187
123186,84726,8143
136132,93660,8202
137285,94501,8202
139430,95990,8143
157485,108476,8202
166532,114703,8202
12308,8493,8143
160487,110542,8202
31411,21613,8202
55561,38172,8143
56535,38855,21392
62211,42757,21392
168456,116050,21392
40796,28029,21392
163821,112851,21392
13187,9101,19661
40551,27851,19661
86954,59735,19661
102819,70574,19661
127326,87576,21392
180693,124462,21392
55913,38419,19661
70545,48410,21392
66295,45482,13474
97263,66778,13474
26378,18175,13474
101702,69805,13474
163503,112610,13474
165661,114103,4747
77882,53492,4747
28211,19417,4747
39640,27230,4747
47324,32553,4747
151307,104224,22331
180692,124462,22331
68839,47232,17037
93202,63998,18998
106436,73078,18998
139574,96091,17037
155810,107305,18998
166250,114507,18998
172757,118961,18998
180149,124076,17037
4693,3273,17037
115956,79706,17037
160481,110536,18998
47306,32542,18998
80152,55063,18998
157671,108606,17037
164820,113522,17037
12079,8328,23822
109830,75424,23822
32936,22656,23822
109715,75342,23822
137164,94419,23822
37486,25752,23822
120205,82615,23822
4453,3118,23822
7006,4885,23822
74508,51169,23822
124429,85580,23822
14552,10077,21243
169157,116525,21243
172730,118941,21243
3179,2223,21243
171443,118080,21243
33758,23192,21243
75334,51730,21243
4553,3183,4887
41127,28260,4887
89048,61143,4887
111064,76276,4887
14692,10174,20680
71896,49359,20680
125475,86299,4820
159475,109839,757
170780,117625,20680
171890,118398,20680
70487,48374,20680
114767,78880,4820
123601,85007,757
131206,90247,20680
159523,109872,20680
53001,36414,20680
88029,60448,757
99840,68518,4820
35908,24675,4820
41141,28270,20680
42320,29102,4820
93130,63940,757
178548,122964,757
156646,107883,19998
93762,64390,19998
126845,87238,19998
129199,88873,19998
54183,37247,14041
39429,27087,15984
60046,41267,14041
76827,52766,15984
147931,101865,15984
153912,106011,14041
172732,118943,15984
20642,14224,14041
100659,69075,14041
4556,3186,15984
8692,6042,15984
54661,37566,15984
179963,123942,15984
82643,56780,20781
139129,95769,20781
3192,2233,20781
4061,2840,20781
100380,68889,20781
104600,71809,20781
57914,39798,5324
107040,73503,5324
120175,82594,3228
56359,38737,20915
57075,39222,20915
68862,47247,20915
95387,65487,3228
158405,109105,5324
178358,122837,3228
99820,68507,5324
143194,98571,20915
143918,99081,20915
175233,120678,5324
31448,21640,5324
77441,53193,20915
106423,73070,5324
142475,98059,3228
16292,11260,12892
42753,29413,12809
45404,31219,1918
90335,62011,3104
126790,87202,13066
157364,108389,1918
166045,114375,12809
1793,1243,1918
5338,3722,1918
33213,22840,1918
45058,30986,12892
49865,34274,13066
64579,44330,12892
64594,44339,12892
90516,62145,13066
156834,108024,13066
8975,6219,12809
46172,31732,3104
50079,34421,12809
106575,73176,12809
118452,81411,1918
134912,92824,7827
154115,106150,3104
180204,124118,12809
36705,25223,13066
46569,32025,12809
129113,88811,3104
174246,119981,1918
8299,5763,1918
33014,22712,13066
47416,32612,12892
51650,35495,3104
69286,47532,12809
70588,48437,13066
73985,50805,12892
163086,112312,12809
145130,99903,14297
11339,7822,14297
48557,33385,14297
120874,83076,14297
101664,69777,14297
105952,72743,14297
144495,99476,14297
8132,5649,14297
83561,57412,14297
152619,105118,14297
20544,14156,1494
181798,125187,1494
124919,85911,1494
67484,46296,19879
122297,84101,19879
167875,115649,19879
39382,27051,19879
143410,98720,19879
6451,4480,19879
15520,10745,19879
129470,89073,19879
2150,1499,26737
31610,21754,13506
38429,26398,21045
51582,35440,892
68121,46748,8219
85680,58847,892
131142,90203,7633
137975,94967,892
34994,24051,26737
43054,29630,13506
53832,36982,7633
60241,41401,8219
66627,45715,8219
67265,46146,26737
92252,63336,24392
106469,73101,13496
131536,90459,13506
137032,94316,7633
163419,112553,26737
174659,120274,21045
181165,124779,7633
28840,19834,24392
42512,29248,8219
44542,30628,8219
46239,31781,21045
52639,36168,24392
72878,50025,24392
82472,56667,13496
110750,76057,7633
137229,94467,26737
180192,124109,13506
23460,16173,7633
40880,28086,7633
65456,44917,21045
88278,60620,892
121293,83370,13496
139216,95842,892
161325,111096,21045
174789,120370,24392
6771,4714,26737
14389,9966,21045
27059,18622,26737
27921,19212,7633
32476,22344,892
52213,35871,13496
53297,36617,8219
63817,43812,26737
83281,57220,7633
86007,59074,24392
89940,61734,8219
96867,66501,21045
104075,71435,26737
157596,108557,892
158511,109171,24392
167098,115103,8082
175582,120926,8082
103179,70815,8082
27025,18600,7631
46150,31720,7631
79904,54890,7631
1586,1096,7631
105489,72420,7831
29107,20027,7831
99322,68163,7831
37233,25592,7831
143726,98944,7831
94777,65062,7678
14480,10028,7678
113869,78243,7678
123125,84689,7678
91846,63058,7678
62512,42951,7678
154709,106566,7678
6979,4863,13935
31036,21356,13935
70218,48184,15820
99935,68585,13935
136549,93948,13935
48881,33599,13935
117791,80988,15820
153400,105656,13935
161988,111556,13935
75694,51986,13935
34184,23496,13935
70210,48177,13935
105294,72299,13935
157378,108403,15820
176165,121339,21226
178354,122834,21226
180168,124090,21226
58629,40308,21226
73789,50674,21226
60568,41618,21226
70681,48496,21226
94677,64999,21226
132710,91266,20282
165311,113858,20282
129089,88795,20282
7080,4940,20282
35905,24674,20282
97077,66651,20282
125086,86024,20282
172986,119128,20282
105777,72626,20282
7677,5332,20282
95461,65539,20282
118681,81576,20282
176926,121864,20282
120960,83133,8360
152969,105370,8360
3005,2110,23669
12806,8850,8471
56922,39120,8360
57720,39664,8471
73505,50477,8360
119550,82164,23669
130672,89879,23669
27925,19216,8360
87950,60395,23669
124051,85310,23669
4046,2829,8360
14004,9692,8360
69625,47771,8471
75270,51687,8360
80479,55284,8360
148518,102274,23669
92889,63766,1215
175849,121112,1215
27810,19136,1215
87175,59868,1215
26795,18446,1215
35443,24366,1215
46634,32065,1215
97336,66830,1215
134899,92815,1215
136364,93820,1215
79004,54250,26355
86301,59274,26355
96135,66000,26355
4179,2927,26355
111377,76500,13374
51567,35428,13374
68647,47101,26355
57048,39203,26355
62501,42943,26355
65444,44912,13374
96499,66259,26355
165855,114241,26355
11878,8195,19217
17017,11739,21480
21485,14832,22546
25692,17701,24143
26069,17962,27946
30955,21303,9853
32951,22666,24013
51785,35591,4745
65628,45041,19179
74767,51346,19514
81518,56022,3050
85922,59011,24143
89894,61705,4745
92290,63365,16195
98715,67740,4757
112114,77030,19179
119765,82300,8230
143277,98622,1952
143836,99023,21480
150815,103885,8120
158948,109488,22546
163654,112721,24013
179697,123759,17991
81,57,19262
1839,1277,19493
6496,4515,8120
10080,6978,16195
12439,8591,4745
22896,15784,5620
34924,23996,22464
36117,24808,1952
40015,27485,19179
43450,29898,16195
43661,30055,27946
48197,33144,13299
48342,33239,22357
57651,39615,19514
62411,42885,19514
69490,47678,8230
78002,53575,8230
80749,55464,22250
80839,55530,22546
91495,62815,4745
98418,67554,17706
102999,70693,19514
103251,70856,22546
109610,75269,5620
119386,82050,19514
120006,82467,22464
126474,86975,3050
131083,90164,22546
133912,92098,17991
136209,93716,19262
136723,94076,22250
145269,99999,24013
145790,100346,17706
151649,104451,24143
156223,107583,27946
158317,109042,8120
158412,109108,8120
164705,113450,22357
165337,113873,13299
169387,116681,16195
10663,7372,24013
11694,8060,22513
18385,12676,21480
19181,13238,8230
29192,20077,22464
33298,22896,24013
33987,23352,19493
34880,23967,22250
38130,26201,8120
44078,30320,19179
53142,36509,22546
55311,38012,3050
59427,40853,9853
60050,41270,24143
65575,44997,21480
66169,45396,24013
71254,48910,1952
73274,50310,21480
85020,58390,17706
93869,64458,24013
119338,82016,19217
120627,82894,17991
129951,89390,19217
131064,90149,22357
140896,96999,19262
150491,103665,16195
150741,103839,21480
152393,104970,4757
156767,107979,22546
157092,108193,24143
161960,111538,19179
162654,112021,27946
164645,113409,19262
165874,114255,9853
179137,123381,22513
180725,124482,22250
181403,124935,9853
38562,26492,13299
40574,27864,22250
41757,28707,19514
45649,31383,19179
59579,40946,19514
61415,42194,19217
64675,44402,5620
77600,53306,4757
77874,53490,19217
92755,63676,22357
101622,69747,17706
116670,80213,22250
153664,105842,22513
166037,114369,22250
171595,118189,24013
175008,120522,16195
175744,121040,19493
1272,878,22464
3615,2527,16195
5502,3836,5620
17719,12223,19493
22257,15351,22250
27765,19102,27946
29452,20250,16195
30731,21141,21480
36620,25169,13299
39862,27376,19262
40809,28036,19493
46586,32035,8120
47121,32415,17991
47765,32856,22513
59884,41156,21480
59938,41193,19217
62671,43056,19179
63156,43380,22513
64066,43979,19493
68794,47202,22513
73455,50440,24143
73496,50471,19493
79120,54327,19493
91932,63117,24013
96389,66178,13299
96809,66464,9853
101892,69929,16195
107684,73942,19493
109627,75282,4745
112460,77267,22464
126146,86758,1952
133001,91464,17706
137742,94807,22464
142935,98384,27946
144564,99524,19493
147092,101269,4745
150137,103422,8120
152464,105025,22513
152567,105089,17706
154337,106314,22513
157431,108440,22464
157718,108640,24143
159585,109917,3050
161382,111135,17706
164735,113466,19514
165098,113713,19262
170032,117109,27946
180434,124283,19217
181614,125062,1952
182129,125404,8230
7731,5369,8372
127232,87516,8276
140396,96659,8372
168801,116283,8712
10741,7424,8372
42285,29077,8372
60549,41604,8712
66256,45458,8712
46136,31707,8276
77133,52971,8276
136441,93877,8712
7742,5377,8712
26668,18363,8712
31115,21411,8712
92492,63506,8712
94727,65028,8276
115082,79098,8712
126205,86797,8372
158907,109458,8712
169522,116773,8712
124107,85346,13141
149457,102947,13141
9456,6556,13141
112991,77625,13141
177689,122373,13141
24953,17211,17329
59424,40850,17329
72706,49900,17329
5700,3964,17329
75753,52031,17329
136677,94042,17329
121083,83221,17329
181395,124929,17329
24716,17042,13079
2776,1939,13079
44832,30826,13130
68608,47076,13079
73874,50733,13251
79897,54884,13398
106534,73145,13079
151660,104459,13398
173654,119594,13251
8818,6118,13130
54658,37565,13079
72988,50107,13251
88233,60588,13251
155883,107356,13398
169892,117020,13130
100896,69246,13079
3728,2599,13130
30194,20770,13398
44854,30842,13130
84647,58133,13398
88409,60716,13251
139540,96069,13398
166120,114422,13398
2795,1956,20711
53042,36442,20711
68415,46947,20711
167192,115165,20711
170408,117373,20711
93872,64461,20711
109196,74982,20711
169247,116586,19258
171090,117840,19258
59572,40943,19258
95599,65632,19258
1550,1069,19258
68167,46773,19258
78181,53694,19258
112562,77332,19258
125407,86252,19258
144258,99316,19258
154836,106647,19258
167348,115269,19258
123499,84941,21468
25283,17444,21468
83182,57155,21468
108216,74311,21468
109258,75022,21468
63574,43659,21468
170821,117653,21468
69143,47441,7506
84227,57847,13375
5445,3797,7627
23079,15915,7506
27125,18667,7627
31439,21632,7506
43607,30016,7627
91739,62988,7627
107648,73920,13375
136197,93707,5370
158090,108883,7627
170945,117739,7627
16677,11522,7506
21383,14749,7627
24066,16584,13375
24206,16684,7506
62190,42745,7627
70566,48424,5370
108398,74442,7627
3328,2324,5370
11703,8069,13375
80008,54969,5370
21921,15133,7506
44640,30689,13375
111767,76773,5370
126807,87213,7627
146851,101096,5370
163282,112449,7506
14186,9824,8201
47912,32946,8198
58171,39974,8228
73353,50362,8198
97986,67266,8217
118975,81777,8201
121363,83427,8228
8829,6125,8217
19814,13661,8180
63761,43785,8201
120445,82773,8201
124247,85449,20306
129827,89312,8125
144837,99698,8063
153648,105830,8166
170638,117526,8198
6062,4213,8125
46258,31794,8228
49030,33699,20306
101156,69429,8063
128866,88634,8180
166209,114482,8198
179043,123321,8180
22558,15550,8166
94946,65178,8063
7130,4973,8180
44274,30446,8228
58304,40071,8180
83654,57476,8228
115335,79270,8166
117238,80611,8125
118438,81401,8217
123085,84653,8198
140397,96660,8201
145817,100362,8180
147152,101317,8217
156176,107552,8228
76598,52609,28910
113670,78094,28910
61285,42111,18903
87979,60413,18903
93197,63993,28910
167368,115283,18903
33323,22910,28910
67068,46010,18903
69519,47700,18903
94789,65072,28910
99996,68630,18903
125580,86371,28910
140187,96522,28910
172971,119118,28910
5893,4095,28910
50312,34585,18903
99613,68364,18903
107855,74063,28910
74262,51002,15529
68397,46932,15529
139826,96268,15529
42978,29580,15529
74596,51230,15529
94853,65119,15529
90070,61837,24455
138237,95150,4617
177469,122227,24455
118265,81290,27183
141255,97242,4617
155285,106951,5030
173860,119732,5030
19589,13516,27183
31507,21678,24455
41476,28507,5030
49109,33755,5030
60601,41638,5030
94157,64652,4617
122535,84269,4617
129041,88764,27183
172121,118549,5030
176208,121365,4617
3486,2431,27183
27529,18946,4617
121700,83678,27183
150330,103547,5030
154309,106291,4617
17740,12235,24455
28327,19498,4617
96161,66019,4617
108066,74204,5030
109934,75493,5030
114336,78564,5030
136582,93970,24455
166137,114430,5030
170468,117408,27183
171960,118444,27183
2916,2044,19900
3609,2522,5235
3624,2532,4579
11735,8091,4498
11843,8167,13054
13011,8992,4945
18578,12804,5147
24649,16989,5147
24769,17083,13500
38802,26660,18898
40679,27946,8250
41802,28738,4579
42591,29310,19807
45147,31047,21297
48614,33424,6695
54705,37595,4579
59661,41003,4579
60292,41431,17424
75681,51977,5044
100083,68691,14315
115773,79580,19854
120863,83068,7781
131071,90154,14315
134380,92445,19807
140864,96980,3789
146559,100895,4498
149658,103092,6537
151775,104534,18898
155356,107004,16071
156216,107579,797
165189,113776,8235
165283,113838,1161
166441,114643,13500
168216,115876,8235
173967,119800,17424
179983,123954,21477
180545,124360,14211
2153,1502,19289
6575,4581,21297
6738,4689,3142
7147,4984,3789
7370,5128,20834
9855,6824,3142
13808,9544,1161
15013,10398,20834
19092,13166,21297
20287,13983,21138
22751,15685,5044
28595,19678,21297
28621,19696,14211
31046,21364,8845
33201,22834,18898
33470,22994,13484
34889,23973,8845
35813,24613,16071
36953,25395,13054
39995,27474,3142
42214,29026,5141
48773,33531,16072
49720,34184,14315
51913,35669,7781
57976,39845,17424
58596,40287,6323
58605,40290,4579
59950,41202,3789
61158,42020,1161
61629,42346,4981
64504,44278,8235
65996,45283,19807
68113,46740,18898
68473,46983,21477
69460,47654,21569
70846,48619,16033
76939,52841,19900
77046,52912,4498
77300,53087,21138
77981,53558,8250
80097,55025,4945
80778,55483,3789
82317,56558,4981
86028,59091,19289
87021,59777,6537
88620,60853,19900
95246,65380,19265
95487,65550,5141
96184,66036,17424
98479,67596,4945
99201,68077,16072
101592,69726,13500
105737,72596,19807
106752,73304,21075
109462,75166,3142
113395,77911,4498
117074,80497,8250
117985,81107,8235
120512,82818,16071
122657,84357,21075
123361,84845,21138
124023,85291,4579
128139,88128,4923
128687,88516,8250
129973,89402,5235
130192,89551,5235
131138,90201,3231
131952,90753,14315
133639,91915,1161
139297,95891,7781
140966,97048,18898
142565,98118,4579
143152,98541,4923
144961,99785,21075
145807,100357,4498
147169,101332,19854
147541,101580,14315
150279,103514,3142
150391,103588,3142
150906,103949,19900
151471,104331,5235
151888,104617,21297
152632,105130,21075
155012,106765,8845
157988,108811,21477
158322,109044,797
166125,114424,797
170741,117593,1035
170841,117671,20834
172927,119088,19289
174298,120021,5235
175573,120920,3884
178631,123028,21138
14070,9744,16071
17115,11813,19854
19571,13502,4498
20833,14364,16033
21790,15043,20834
25445,17549,3789
26760,18426,3789
33857,23260,13484
34361,23620,21138
40545,27847,1161
44456,30564,17424
45376,31203,797
48808,33553,16071
58452,40181,13500
62878,43192,16033
64068,43981,13484
65100,44682,21477
66567,45667,21569
67263,46144,8845
74190,50953,21534
74219,50975,16071
75078,51558,19289
76409,52472,13484
76950,52848,4498
78339,53805,21534
79078,54297,6537
86272,59258,21477
91931,63116,16071
93026,63865,4981
97854,67179,16071
104370,71646,5147
105014,72106,6516
109504,75190,4579
111263,76420,3494
111994,76944,4203
113315,77859,3142
114996,79036,3884
115351,79279,3384
117188,80573,21477
119635,82215,21075
119706,82263,16072
125837,86549,19289
127134,87442,21138
129724,89236,4203
132728,91279,14315
139645,96135,4257
140366,96639,16033
140545,96761,7781
142546,98107,3789
142936,98385,4945
143033,98452,8250
144131,99225,6323
152798,105245,6695
155202,106894,6516
158970,109505,19265
161033,110896,4579
165323,113864,6695
167170,115152,1035
168576,116131,6537
169724,116905,3494
172836,119024,4498
173344,119384,16071
175771,121061,19854
177694,122377,3884
3127,2191,3884
3593,2511,3231
8948,6200,8250
13420,9268,3884
23393,16132,3142
28325,19497,8845
44448,30560,21534
46813,32195,1161
51291,35242,19289
54967,37778,19289
60809,41780,3231
62414,42886,18898
65026,44637,5235
100443,68930,14315
108633,74604,19289
108703,74653,19807
111629,76677,19854
123165,84711,19807
123528,84958,14315
136184,93698,6323
155714,107241,5235
166955,115000,797
168348,115971,21477
168807,116287,14315
169997,117088,17424
1264,872,16071
4697,3276,19265
4991,3480,18898
5194,3619,20834
6618,4608,16071
7679,5334,5235
12671,8756,5141
14278,9887,1035
15597,10792,6323
17798,12282,5235
20529,14145,5141
21120,14559,5044
21772,15030,797
28162,19383,21297
28248,19442,8250
28735,19767,1161
29901,20558,3142
33447,22980,17424
35287,24259,1035
36849,25323,21477
40592,27880,18898
41633,28618,3884
41732,28687,8235
41946,28831,6323
44062,30313,8845
45127,31031,19900
45362,31194,5044
45667,31397,3231
45745,31446,6537
46687,32104,4981
50703,34833,16071
51645,35491,4945
52166,35843,6537
54371,37374,5141
57585,39578,21534
61376,42173,21075
63166,43384,8250
67185,46091,3494
68047,46697,6695
68312,46865,19807
70134,48121,5147
72142,49518,13054
74797,51360,1035
77861,53483,4498
80413,55242,14211
84774,58218,3142
87225,59906,4945
103851,71278,21569
104824,71964,4923
107670,73935,21297
107815,74033,6323
109866,75447,5044
109931,75492,16071
110336,75777,3494
110675,76007,4203
116532,80120,16071
123661,85049,14315
124843,85864,13484
126794,87203,4498
128148,88133,4579
131154,90213,8845
132413,91063,4981
132716,91269,1035
135907,93501,4981
136904,94217,21534
140668,96842,21477
141486,97398,797
145038,99841,5044
146910,101136,4579
147317,101424,21477
150601,103749,5044
154878,106677,21075
155515,107108,3884
162106,111642,13500
163741,112790,6516
168904,116351,20834
169744,116916,4257
170480,117415,4579
176938,121875,4579
177608,122320,3384
178003,122590,1035
34458,23679,8616
71926,49381,20892
98794,67792,21527
170503,117426,21527
2062,1430,8616
3301,2305,1517
11081,7655,13056
18835,12981,973
87247,59925,21493
110070,75587,8616
119524,82148,1093
129858,89333,1093
135587,93285,8616
136863,94186,21493
143161,98548,1478
150862,103920,1093
158556,109207,21493
161596,111290,8616
162887,112176,973
23829,16424,1093
35415,24348,21527
36481,25065,1517
47768,32858,1517
57356,39416,1093
57501,39518,1517
57545,39548,21527
77553,53274,21527
79204,54386,8616
84571,58081,973
139150,95785,8616
147499,101551,1517
14571,10089,1093
58877,40471,8616
85693,58858,13056
154030,106090,1478
165340,113876,21493
175032,120539,13056
10482,7246,8616
11616,8006,1517
47521,32692,21527
68482,46988,973
72414,49700,8616
90709,62279,13056
128393,88303,1517
133683,91948,21493
148923,102557,20892
158332,109050,1517
158982,109514,8616
159769,110031,21527
14242,9862,21005
65295,44809,21005
113257,77814,21254
120762,82995,21005
139104,95751,21005
152864,105292,21254
173589,119550,21254
18057,12455,21005
28532,19636,21005
43954,30247,21005
69703,47828,21254
157531,108508,21254
1781,1234,21254
48660,33458,21254
24192,16676,12932
169392,116684,21005
31500,21673,21005
52382,35992,21254
52699,36215,12932
97168,66718,12932
100107,68706,21005
101231,69480,12932
177263,122099,21005
118320,81325,24038
115203,79177,24038
120722,82966,24038
78348,53811,5543
106407,73059,5543
117099,80513,5543
170604,117496,5543
66377,45532,5543
143164,98551,5543
35097,24129,5543
51589,35444,5543
87100,59829,5543
161012,110883,5543
23610,16270,5543
46883,32244,5543
51119,35132,17716
57229,39333,17505
64810,44494,17716
65560,44990,17716
87102,59831,17987
161155,110985,17716
177144,122014,17987
11987,8269,17987
20079,13837,17505
48865,33590,17987
67966,46635,17987
124639,85725,17505
162205,111713,17505
38311,26316,17987
43409,29867,17505
70020,48044,17716
90832,62357,17505
142244,97906,17716
1284,887,17716
77572,53286,17505
105211,72245,17716
106356,73025,17987
163211,112405,17716
17533,12092,20891
32026,22046,20891
40811,28038,3164
61448,42218,3164
87589,60151,3291
98801,67798,21146
107084,73530,20891
120611,82884,3164
148874,102525,3164
157833,108712,20891
166051,114380,3164
6181,4292,20891
8824,6123,21146
13271,9162,20891
45646,31380,21146
48485,33333,21146
65117,44693,21146
108343,74401,21146
112487,77284,20891
133143,91568,3157
169620,116837,20891
9711,6727,3291
20911,14414,3205
50021,34380,21146
51496,35381,20891
64307,44152,3291
70547,48411,3157
83657,57478,3157
101522,69676,3205
149027,102635,21146
151168,104137,3291
31890,21948,3157
104226,71536,20891
122639,84345,3291
12245,8443,21146
13076,9035,3291
16443,11359,21146
42642,29346,3205
46630,32063,21146
47593,32746,20891
92715,63651,20891
97213,66750,3205
98124,67355,3205
114473,78668,3157
120978,83146,20891
130665,89875,21146
144348,99381,3205
150007,103332,3291
157320,108354,3164
5201,3622,22525
14753,10219,20311
15718,10883,20311
22729,15672,19094
38236,26264,20311
38300,26308,7562
42969,29573,24424
48133,33101,20183
53621,36838,19508
55226,37952,20183
57755,39689,7562
65946,45248,8168
66427,45565,8674
76566,52585,7450
84695,58168,22416
90086,61847,24424
98506,67613,4007
99128,68028,4007
127442,87649,8650
146521,100866,8167
148850,102507,3738
149093,102686,6455
153527,105750,3871
163505,112612,8168
163851,112875,22525
164542,113340,8650
166928,114980,8099
173743,119653,20102
175245,120688,19552
179401,123558,19508
181728,125140,19676
4916,3432,22416
9258,6412,20168
9950,6891,1452
12641,8736,20102
12841,8875,19552
13457,9290,18971
18957,13067,19094
20716,14277,19094
20885,14395,20168
22320,15395,24415
22956,15831,4067
24105,16610,1049
24409,16816,20168
26166,18026,24433
28367,19528,18971
29707,20421,24415
32033,22052,3738
32394,22295,1127
35406,24341,24433
36688,25214,20183
36842,25318,19508
40817,28041,20316
42509,29245,22525
46943,32287,1436
47237,32494,24415
47702,32817,1436
50757,34875,8168
59287,40752,4007
60059,41276,24433
60175,41358,20168
66921,45905,3483
70870,48636,19552
71031,48748,3738
71701,49227,20168
72249,49585,19676
72271,49597,8222
72611,49835,19508
73915,50762,8650
75874,52111,4007
83568,57416,1127
94317,64763,18971
94325,64768,3191
94928,65167,19422
104031,71402,20311
106764,73314,20102
109227,75000,19552
113018,77645,8099
123041,84625,8099
123490,84934,8099
124219,85427,1127
129712,89231,19676
129972,89402,8099
130544,89803,22512
132809,91337,8650
133617,91897,22416
135277,93074,24424
137992,94977,19422
141975,97722,8168
142702,98217,24433
150704,103813,18971
154676,106543,6455
154932,106713,20316
164504,113316,24024
171388,118041,1127
172034,118492,3871
173871,119738,3738
175183,120648,3871
177726,122398,22416
179482,123610,24415
3677,2566,20311
13283,9172,19676
13336,9210,7562
21008,14483,19422
21040,14507,8099
22063,15232,3738
22732,15674,20311
25717,17717,19676
28544,19644,8099
32158,22142,4067
46224,31773,20102
46571,32027,20514
47075,32381,4007
53583,36817,20168
66064,45323,19094
69296,47540,6455
76142,52303,1127
79084,54303,8222
79406,54528,3191
79540,54629,1176
86429,59357,3483
87219,59901,8222
93308,64075,22416
94903,65153,3738
104169,71490,18971
104849,71984,20102
107278,73671,22512
107534,73850,20311
108289,74361,20168
118296,81312,1436
122831,84477,20183
123467,84916,8674
123896,85214,8099
127802,87901,24433
128087,88089,22525
129282,88942,19676
131076,90159,3694
136456,93884,22416
137059,94335,3483
137702,94779,7450
141885,97664,8099
149541,103005,7792
151238,104183,19676
160982,110862,3738
165082,113700,6455
165205,113786,5375
167300,115234,1049
168995,116412,1436
169090,116471,8222
174287,120013,8650
174557,120203,8168
174934,120469,20183
177030,121933,3483
181813,125197,20514
1511,1050,19676
7099,4953,19159
10417,7205,20183
30846,21218,7792
31830,21910,24424
45788,31475,20514
47124,32418,19552
61233,42075,22416
64414,44220,20102
73781,50670,3871
75879,52115,7792
87259,59933,20316
94879,65134,8099
98947,67895,18971
99124,68025,1436
109832,75426,24424
110663,75998,8099
117209,80589,3483
117980,81105,22525
121625,83622,19552
122117,83967,19094
143869,99044,1176
152805,105250,7792
155884,107357,3191
159695,109982,24424
164794,113504,1176
176384,121492,19094
1433,995,24433
4716,3291,8168
5294,3692,20514
7022,4899,20316
8797,6105,7562
12418,8574,7450
16242,11220,19094
19657,13565,8167
21132,14567,4067
22752,15686,20102
24588,16948,19422
26354,18156,1127
27797,19126,4067
28729,19766,5375
29248,20117,22512
32247,22199,4067
33639,23114,3694
35209,24212,19552
42729,29398,1127
43805,30153,1127
45216,31089,20316
47821,32890,8167
49819,34248,22525
52643,36171,8168
53972,37089,24024
55095,37865,1436
57955,39830,8168
59769,41080,3694
60045,41266,7450
60831,41795,19552
63741,43772,19508
65598,45015,5375
65740,45115,24424
70585,48436,22512
71004,48733,24024
74570,51213,7792
79254,54420,8650
84285,57888,7562
84681,58159,7792
91789,63017,22416
93291,64064,3694
98316,67482,8674
99409,68221,22416
100568,69019,1176
104498,71738,7792
104791,71938,3694
106847,73371,8650
112513,77301,19508
115795,79596,20514
119293,81987,22416
120710,82957,7562
123594,85003,5375
124089,85336,22512
126084,86714,7562
132890,91386,4067
133298,91687,3694
134866,92792,19676
134949,92848,20514
135054,92921,24433
140321,96610,7792
143707,98930,1452
144419,99427,19508
146067,100535,8674
146797,101061,6455
151261,104196,20514
152835,105271,22512
156117,107513,8167
157220,108283,20102
157273,108321,8167
172834,119022,6455
173041,119168,19422
100887,69239,28523
181382,124920,28523
51512,35391,28523
143915,99079,28523
59392,40825,28523
69073,47394,28523
20412,14070,19437
39301,27005,19437
48190,33139,13493
51859,35636,8436
68673,47116,19437
78801,54113,20164
95266,65395,8436
98944,67892,19815
99129,68028,8436
100391,68896,8436
100471,68948,19784
101674,69786,8436
121340,83406,7579
129664,89195,13493
131825,90663,27545
145433,100115,19784
163019,112259,19784
12043,8308,19815
25970,17895,19437
30495,20976,13493
35245,24235,19815
68893,47272,8436
76127,52293,19437
91186,62591,19815
96620,66344,21299
99323,68164,8436
104154,71482,8436
127773,87876,7579
156850,108037,21299
170639,117526,13493
176844,121814,21299
3450,2406,20164
12533,8659,20164
20888,14396,19815
53778,36943,21299
73731,50636,19784
92358,63417,13493
99630,68374,8436
121615,83613,8436
122728,84407,19784
133649,91922,19815
153715,105882,19815
160601,110615,19437
167601,115452,19437
173631,119581,19437
80427,55254,7579
110982,76218,8436
1757,1216,21299
15981,11053,20164
19292,13312,13493
21508,14848,19437
49520,34053,19815
62216,42758,7579
78287,53760,27545
87144,59853,20164
94839,65109,8436
116389,80017,19784
146456,100819,20164
153321,105605,13493
165604,114064,13493
166773,114872,19815
167219,115184,13493
167223,115187,19437
174414,120099,19815
175886,121140,19437
178587,122997,20164
178949,123257,19784
46205,31756,5702
19792,13647,5702
95236,65374,5702
19357,13360,5702
171088,117838,5702
127926,87982,5702
93871,64460,5702
131036,90130,5702
103768,71219,8314
143925,99087,8314
79124,54330,8314
10965,7583,8314
73206,50262,8314
106900,73407,8314
181922,125265,8314
142344,97970,8314
152133,104794,8314
95101,65279,8314
106982,73462,8314
120011,82471,8314
161855,111470,8314
22457,15485,23905
177125,122002,23905
30007,20630,23905
146044,100520,23905
73933,50773,23905
60186,41365,23905
81648,56108,23905
176947,121883,23905
174203,119956,19795
179650,123729,19795
124954,85934,19795
138691,95467,19795
110199,75674,19795
123410,84878,19795
41698,28660,19795
141575,97454,19795
9888,6843,14260
10532,7285,26478
21235,14637,24375
24957,17213,24278
36682,25212,22104
51552,35420,22104
52994,36410,26478
70265,48215,24398
74009,50825,26511
79426,54543,16482
87213,59898,5452
120180,82596,24375
146392,100766,23792
147990,101905,26511
151519,104365,24375
152335,104933,14060
161117,110954,14260
12431,8585,16482
22797,15719,14060
